codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,ano,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo,id_registro
76,Valle del Cauca,76318,Guacarí,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales,2021,2021,464.0,34.0,310.08,9.12,Carica papaya,2045399,En fresco,EVA-2021-2021-76318-04759
76,Valle del Cauca,76318,Guacarí,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales,2022,2022,464.0,414.0,4140.0,10.0,Carica papaya,2045399,En fresco,EVA-2022-2022-76318-04760
76,Valle del Cauca,76318,Guacarí,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales,2023,2023,300.0,300.0,3000.0,10.0,Carica papaya,2045399,En fresco,EVA-2023-2023-76318-04761
76,Valle del Cauca,76318,Guacarí,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales,2024,2024,300.0,300.0,3000.0,10.0,Carica papaya,2045399,En fresco,EVA-2024-2024-76318-04762
76,Valle del Cauca,76318,Guacarí,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales,2025,2025,300.0,300.0,3000.0,10.0,Carica papaya,2045399,En fresco,EVA-2025-2025-76318-04763
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,5.0,5.0,150.0,30.0,Cucumis sativus,1052300,En fresco,EVA-2019-2019A-76318-04764
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,5.0,4.0,120.0,30.0,Cucumis sativus,1052300,En fresco,EVA-2019-2019B-76318-04765
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,5.0,5.0,150.0,30.0,Cucumis sativus,1052300,En fresco,EVA-2020-2020A-76318-04766
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,5.0,5.0,150.0,30.0,Cucumis sativus,1052300,En fresco,EVA-2020-2020B-76318-04767
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,6.0,6.0,150.0,25.0,Cucumis sativus,1052300,En fresco,EVA-2021-2021A-76318-04768
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,5.0,5.0,100.0,20.0,Cucumis sativus,1052300,En fresco,EVA-2021-2021B-76318-04769
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,6.0,6.0,150.0,25.0,Cucumis sativus,1052300,En fresco,EVA-2022-2022A-76318-04770
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,5.0,5.0,125.0,25.0,Cucumis sativus,1052300,En fresco,EVA-2022-2022B-76318-04771
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,5.0,5.0,125.0,25.0,Cucumis sativus,1052300,En fresco,EVA-2023-2023A-76318-04772
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,5.0,5.0,115.0,23.0,Cucumis sativus,1052300,En fresco,EVA-2023-2023B-76318-04773
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,5.0,5.0,125.0,25.0,Cucumis sativus,1052300,En fresco,EVA-2024-2024A-76318-04774
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,5.0,5.0,125.0,25.0,Cucumis sativus,1052300,En fresco,EVA-2024-2024B-76318-04775
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,5.0,5.0,125.0,25.0,Cucumis sativus,1052300,En fresco,EVA-2025-2025A-76318-04776
76,Valle del Cauca,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,5.0,5.0,125.0,25.0,Cucumis sativus,1052300,En fresco,EVA-2025-2025B-76318-04777
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,8.0,6.0,72.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2019-2019A-76318-04778
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,9.0,9.0,108.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2019-2019B-76318-04779
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,8.0,8.0,48.0,6.0,Capsicum annuum,1052500,En fresco,EVA-2020-2020A-76318-04780
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,8.0,8.0,96.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2020-2020B-76318-04781
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,9.0,9.0,54.0,6.0,Capsicum annuum,1052500,En fresco,EVA-2021-2021A-76318-04782
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,8.0,8.0,120.0,15.0,Capsicum annuum,1052500,En fresco,EVA-2021-2021B-76318-04783
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,10.0,10.0,120.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2022-2022A-76318-04784
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,8.0,8.0,48.0,6.0,Capsicum annuum,1052500,En fresco,EVA-2022-2022B-76318-04785
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,8.0,8.0,96.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2023-2023A-76318-04786
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,8.0,8.0,96.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2023-2023B-76318-04787
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,8.0,8.0,96.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2024-2024A-76318-04788
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,8.0,8.0,96.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2024-2024B-76318-04789
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,8.0,8.0,96.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2025-2025A-76318-04790
76,Valle del Cauca,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,8.0,8.0,96.0,12.0,Capsicum annuum,1052500,En fresco,EVA-2025-2025B-76318-04791
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2019,2019A,8.0,7.5,33.75,4.5,No aplica,1022300,En fresco,EVA-2019-2019A-76318-04792
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2019,2019B,10.0,9.0,45.0,5.0,No aplica,1022300,En fresco,EVA-2019-2019B-76318-04793
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2020,2020,18.0,0.0,0.0,0.0,No aplica,1022300,En fresco,EVA-2020-2020-76318-04794
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2020,2020A,8.0,8.0,40.0,5.0,No aplica,1022300,En fresco,EVA-2020-2020A-76318-04795
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2020,2020B,10.0,9.0,45.0,5.0,No aplica,1022300,En fresco,EVA-2020-2020B-76318-04796
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2021,2021,26.2,25.2,33.01,1.31,No aplica,1022300,En fresco,EVA-2021-2021-76318-04797
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2022,2022,26.2,26.2,31.44,1.2,No aplica,1022300,En fresco,EVA-2022-2022-76318-04798
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2023,2023,25.2,25.2,30.24,1.2,No aplica,1022300,En fresco,EVA-2023-2023-76318-04799
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2024,2024,25.2,24.2,29.04,1.2,No aplica,1022300,En fresco,EVA-2024-2024-76318-04800
76,Valle del Cauca,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2025,2025,25.0,25.0,30.0,1.2,No aplica,1022300,En fresco,EVA-2025-2025-76318-04801
76,Valle del Cauca,76318,Guacarí,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2019,2019,168.0,28.0,420.0,15.0,Musa x paradisiaca,2045802,En fresco,EVA-2019-2019-76318-04802
76,Valle del Cauca,76318,Guacarí,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2020,2020,178.0,38.0,570.0,15.0,Musa x paradisiaca,2045802,En fresco,EVA-2020-2020-76318-04803
76,Valle del Cauca,76318,Guacarí,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2021,2021,178.0,178.0,2136.0,12.0,Musa x paradisiaca,2045802,En fresco,EVA-2021-2021-76318-04804
76,Valle del Cauca,76318,Guacarí,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2022,2022,198.0,168.0,1848.0,11.0,Musa x paradisiaca,2045802,En fresco,EVA-2022-2022-76318-04805
76,Valle del Cauca,76318,Guacarí,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2023,2023,208.0,198.0,2178.0,11.0,Musa x paradisiaca,2045802,En fresco,EVA-2023-2023-76318-04806
76,Valle del Cauca,76318,Guacarí,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2024,2024,208.0,208.0,2288.0,11.0,Musa x paradisiaca,2045802,En fresco,EVA-2024-2024-76318-04807
76,Valle del Cauca,76318,Guacarí,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2025,2025,208.0,208.0,2288.0,11.0,Musa x paradisiaca,2045802,En fresco,EVA-2025-2025-76318-04808
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,29.0,25.0,500.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2019-2019A-76318-04809
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,28.0,27.0,540.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2019-2019B-76318-04810
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,29.0,25.0,500.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2020-2020A-76318-04811
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,25.0,23.0,460.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2020-2020B-76318-04812
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,27.0,24.0,480.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2021-2021A-76318-04813
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,25.0,25.0,500.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2021-2021B-76318-04814
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,26.0,26.0,520.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2022-2022A-76318-04815
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,25.0,25.0,500.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2022-2022B-76318-04816
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,29.0,28.0,560.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2023-2023A-76318-04817
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,30.0,30.0,600.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2023-2023B-76318-04818
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,30.0,30.0,600.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2024-2024A-76318-04819
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,30.0,30.0,600.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2024-2024B-76318-04820
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,20.0,17.0,340.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2025-2025A-76318-04821
76,Valle del Cauca,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,20.0,19.0,380.0,20.0,Lycopersicon esculentum,1052901,En fresco,EVA-2025-2025B-76318-04822
76,Valle del Cauca,76318,Guacarí,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2019,2019,44.0,11.0,132.0,12.0,Solanum betaceum,2046300,En fresco,EVA-2019-2019-76318-04823
76,Valle del Cauca,76318,Guacarí,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2020,2020,48.0,15.0,180.0,12.0,Solanum betaceum,2046300,En fresco,EVA-2020-2020-76318-04824
76,Valle del Cauca,76318,Guacarí,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2021,2021,52.0,19.0,190.0,10.0,Solanum betaceum,2046300,En fresco,EVA-2021-2021-76318-04825
76,Valle del Cauca,76318,Guacarí,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2022,2022,62.0,52.0,520.0,10.0,Solanum betaceum,2046300,En fresco,EVA-2022-2022-76318-04826
76,Valle del Cauca,76318,Guacarí,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2023,2023,52.0,52.0,520.0,10.0,Solanum betaceum,2046300,En fresco,EVA-2023-2023-76318-04827
76,Valle del Cauca,76318,Guacarí,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2024,2024,52.0,52.0,520.0,10.0,Solanum betaceum,2046300,En fresco,EVA-2024-2024-76318-04828
76,Valle del Cauca,76318,Guacarí,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2025,2025,50.0,50.0,500.0,10.0,Solanum betaceum,2046300,En fresco,EVA-2025-2025-76318-04829
76,Valle del Cauca,76318,Guacarí,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,10.0,10.0,800.0,80.0,Lycopersicon esculentum,1052902,En fresco,EVA-2025-2025A-76318-04830
76,Valle del Cauca,76318,Guacarí,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,10.0,10.0,800.0,80.0,Lycopersicon esculentum,1052902,En fresco,EVA-2025-2025B-76318-04831
76,Valle del Cauca,76318,Guacarí,Uva,Uva,Permanente,Frutales,Demás frutales,2019,2019,228.0,19.0,190.0,10.0,Vitis vinífera,2046600,En fresco,EVA-2019-2019-76318-04832
76,Valle del Cauca,76318,Guacarí,Uva,Uva,Permanente,Frutales,Demás frutales,2020,2020,236.0,27.0,270.0,10.0,Vitis vinífera,2046600,En fresco,EVA-2020-2020-76318-04833
76,Valle del Cauca,76318,Guacarí,Uva,Uva,Permanente,Frutales,Demás frutales,2021,2021,244.0,35.0,350.0,10.0,Vitis vinífera,2046600,En fresco,EVA-2021-2021-76318-04834
76,Valle del Cauca,76318,Guacarí,Uva,Uva,Permanente,Frutales,Demás frutales,2022,2022,244.0,244.0,2440.0,10.0,Vitis vinífera,2046600,En fresco,EVA-2022-2022-76318-04835
76,Valle del Cauca,76318,Guacarí,Uva,Uva,Permanente,Frutales,Demás frutales,2023,2023,244.0,244.0,2440.0,10.0,Vitis vinífera,2046600,En fresco,EVA-2023-2023-76318-04836
76,Valle del Cauca,76318,Guacarí,Uva,Uva,Permanente,Frutales,Demás frutales,2024,2024,244.0,244.0,2440.0,10.0,Vitis vinífera,2046600,En fresco,EVA-2024-2024-76318-04837
76,Valle del Cauca,76318,Guacarí,Uva,Uva,Permanente,Frutales,Demás frutales,2025,2025,244.0,244.0,2440.0,10.0,Vitis vinífera,2046600,En fresco,EVA-2025-2025-76318-04838
76,Valle del Cauca,76318,Guacarí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,3.7,3.6,72.0,20.0,Manihot esculenta,1081001,En fresco,EVA-2019-2019A-76318-04839
76,Valle del Cauca,76318,Guacarí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020A,3.0,3.0,15.0,5.0,Manihot esculenta,1081001,En fresco,EVA-2020-2020A-76318-04840
76,Valle del Cauca,76318,Guacarí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021A,3.0,3.0,30.0,10.0,Manihot esculenta,1081001,En fresco,EVA-2021-2021A-76318-04841
76,Valle del Cauca,76318,Guacarí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,3.0,3.0,30.0,10.0,Manihot esculenta,1081001,En fresco,EVA-2022-2022A-76318-04842
76,Valle del Cauca,76318,Guacarí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023A,3.0,3.0,30.0,10.0,Manihot esculenta,1081001,En fresco,EVA-2023-2023A-76318-04843
76,Valle del Cauca,76318,Guacarí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024A,4.0,3.0,30.0,10.0,Manihot esculenta,1081001,En fresco,EVA-2024-2024A-76318-04844
76,Valle del Cauca,76318,Guacarí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024B,0.0,4.0,40.0,10.0,Manihot esculenta,1081001,En fresco,EVA-2024-2024B-76318-04845
76,Valle del Cauca,76318,Guacarí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025A,4.0,4.0,40.0,10.0,Manihot esculenta,1081001,En fresco,EVA-2025-2025A-76318-04846
76,Valle del Cauca,76364,Jamundí,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2019,2019,5.5,5.0,35.0,7.0,Persea americana,2040299,En fresco,EVA-2019-2019-76364-04847
76,Valle del Cauca,76364,Jamundí,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2020,2020,5.5,5.5,38.5,7.0,Persea americana,2040299,En fresco,EVA-2020-2020-76364-04848
76,Valle del Cauca,76364,Jamundí,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2021,2021,6.0,5.5,38.5,7.0,Persea americana,2040299,En fresco,EVA-2021-2021-76364-04849
76,Valle del Cauca,76364,Jamundí,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2022,2022,5.5,5.5,44.0,8.0,Persea americana,2040299,En fresco,EVA-2022-2022-76364-04850
76,Valle del Cauca,76364,Jamundí,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2023,2023,4.5,4.5,45.0,10.0,Persea americana,2040299,En fresco,EVA-2023-2023-76364-04851
76,Valle del Cauca,76364,Jamundí,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2024,2024,5.5,4.5,45.0,10.0,Persea americana,2040299,En fresco,EVA-2024-2024-76364-04852
76,Valle del Cauca,76364,Jamundí,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales,2025,2025,8.0,4.5,45.0,10.0,Persea americana,2040299,En fresco,EVA-2025-2025-76364-04853
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,1.0,1.0,12.0,12.0,Cucurbita maxima,1050200,En fresco,EVA-2019-2019A-76364-04854
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,1.0,1.0,12.0,12.0,Cucurbita maxima,1050200,En fresco,EVA-2019-2019B-76364-04855
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,2.5,2.5,31.25,12.5,Cucurbita maxima,1050200,En fresco,EVA-2020-2020A-76364-04856
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,2.5,2.5,31.25,12.5,Cucurbita maxima,1050200,En fresco,EVA-2020-2020B-76364-04857
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,4.0,4.0,56.0,14.0,Cucurbita maxima,1050200,En fresco,EVA-2021-2021A-76364-04858
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,3.0,3.0,36.0,12.0,Cucurbita maxima,1050200,En fresco,EVA-2021-2021B-76364-04859
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,2.0,2.0,30.0,15.0,Cucurbita maxima,1050200,En fresco,EVA-2022-2022A-76364-04860
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,3.0,3.0,45.0,15.0,Cucurbita maxima,1050200,En fresco,EVA-2022-2022B-76364-04861
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,1.5,1.5,18.0,12.0,Cucurbita maxima,1050200,En fresco,EVA-2023-2023A-76364-04862
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,2.0,2.0,24.0,12.0,Cucurbita maxima,1050200,En fresco,EVA-2023-2023B-76364-04863
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,2.5,2.5,32.5,13.0,Cucurbita maxima,1050200,En fresco,EVA-2024-2024A-76364-04864
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,3.0,3.0,30.0,10.0,Cucurbita maxima,1050200,En fresco,EVA-2024-2024B-76364-04865
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,2.5,2.5,33.75,13.5,Cucurbita maxima,1050200,En fresco,EVA-2025-2025A-76364-04866
76,Valle del Cauca,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,2.0,2.0,26.0,13.0,Cucurbita maxima,1050200,En fresco,EVA-2025-2025B-76364-04867
76,Valle del Cauca,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas,2019,2019,3.0,3.0,2.1,0.7,Eugenia stipitata,2040500,En fresco,EVA-2019-2019-76364-04868
76,Valle del Cauca,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas,2020,2020,3.0,3.0,2.1,0.7,Eugenia stipitata,2040500,En fresco,EVA-2020-2020-76364-04869
76,Valle del Cauca,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas,2021,2021,3.0,3.0,1.5,0.5,Eugenia stipitata,2040500,En fresco,EVA-2021-2021-76364-04870
76,Valle del Cauca,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas,2022,2022,3.0,3.0,1.5,0.5,Eugenia stipitata,2040500,En fresco,EVA-2022-2022-76364-04871
76,Valle del Cauca,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas,2023,2023,3.0,3.0,1.2,0.4,Eugenia stipitata,2040500,En fresco,EVA-2023-2023-76364-04872
76,Valle del Cauca,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas,2024,2024,2.5,2.5,0.75,0.3,Eugenia stipitata,2040500,En fresco,EVA-2024-2024-76364-04873
76,Valle del Cauca,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas,2025,2025,2.5,2.5,1.25,0.5,Eugenia stipitata,2040500,En fresco,EVA-2025-2025-76364-04874
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2019,2019A,1565.0,1565.0,8607.5,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2019-2019A-76364-04875
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2019,2019B,1565.0,1565.0,8607.5,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2019-2019B-76364-04876
