Real_t,Pred_t,Residuo_t
12540.36000000001,12679.782515855082,-139.42251585507256
160.00000000000003,196.3008927643227,-36.30089276432267
20.0,39.131966009585895,-19.131966009585895
127.99999999999997,111.28351690268032,16.716483097319653
56.00000000000001,62.91812302235399,-6.918123022353981
1011.0000000000003,917.8671869613789,93.1328130386214
225.00000000000009,278.2558126181744,-53.2558126181743
5211.7999999999965,5456.491623818137,-244.69162381814022
30.0,56.499870628083634,-26.499870628083634
539.9999999999998,467.35335836897855,72.64664163102123
377.23000000000013,1180.6584333982241,-803.428433398224
186.00000000000003,186.66663780320278,-0.6666378032027467
4795.0,5126.636582742942,-331.63658274294175
1314.4,492.6938988831824,821.7061011168178
106.4,100.75811834094793,5.641881659052075
70.0,79.23138722239065,-9.231387222390651
249.9999999999999,274.7096852437029,-24.709685243703007
1680.0000000000005,1677.9336898099343,2.066310190066133
1.2000000000000002,1.396079719566369,-0.19607971956636883
214.50000000000009,170.76300040485094,43.73699959514914
24.6,18.0839579831409,6.516042016859103
1.87,5.328287386414516,-3.458287386414516
5.0,5.696879313487756,-0.6968793134877558
308.0000000000001,227.6826317295735,80.31736827042661
180.00000000000006,221.23417837165755,-41.23417837165749
60.00000000000001,56.9917575816345,3.008242418365505
20.0,19.781321090905333,0.2186789090946668
52.199999999999996,13.424668211108383,38.77533178889161
16.0,8.919160778042611,7.080839221957389
99.00000000000004,106.30944413269665,-7.309444132696612
499.79999999999995,180.70464888836017,319.0953511116398
47.00000000000001,48.54401949130371,-1.5440194913037004
600.0,376.8387339075012,223.1612660924988
108.60000000000002,107.81917956355556,0.7808204364444578
104.99999999999997,110.82350097910832,-5.823500979108346
14.999999999999998,14.867847529047902,0.13215247095209648
120.00000000000003,118.08366524590559,1.9163347540944358
89.99999999999997,54.52241762247232,35.47758237752765
30.0,5.570637778174682,24.42936222182532
31.439999999999998,36.590919139802764,-5.150919139802767
1880.2,1716.9380503217455,163.2619496782545
80.00000000000003,84.08489064118616,-4.084890641186135
11.2,10.706473386297153,0.493526613702846
89.99999999999997,85.57435398236841,4.425646017631564
62.99999999999998,49.59955408046912,13.40044591953086
971.9999999999999,715.1943847096016,256.80561529039824
1019.9999999999998,845.7793229306793,174.22067706932046
120.00000000000003,64.14173127096153,55.8582687290385
389.76000000000005,539.1005136759227,-149.34051367592264
2.0000000000000004,1.178482925254909,0.8215170747450915
307.2499999999999,272.84543117985083,34.40456882014905
11.479999999999999,77.76906179049828,-66.28906179049828
1299.9999999999995,984.0385223423567,315.96147765764283
17.499999999999996,21.054719276336904,-3.5547192763369075
10053.439999999995,12475.7058287537,-2422.265828753705
450.0000000000001,409.68579588155205,40.31420411844806
419.9999999999999,374.0173686843969,45.98263131560299
1789.5000000000005,1870.4569288890953,-80.9569288890948
60.00000000000001,87.33402918216566,-27.334029182165658
246.0600000000001,237.4907769082355,8.569223091764599
67.5,127.86228548728911,-60.362285487289114
14.0,20.497157153638287,-6.4971571536382875
260.00000000000006,759.7750311287122,-499.7750311287121
127.99999999999997,54.490785564982936,73.50921443501704
9799.999999999998,8161.379238260521,1638.6207617394775
37.99999999999999,28.240210624832585,9.759789375167408
1530.0000000000005,798.0382345858378,731.9617654141626
4.19,5.686642828048294,-1.4966428280482935
256.00000000000006,207.64371916131026,48.3562808386898
18.900000000000002,21.485896102623673,-2.5858961026236713
